Bank_ID,Date,Country,Capital_Ratio,RWA,Leverage_Ratio,Credit_Growth,NPL_Ratio,ROE,Funding_Costs,CCyB,GDP_Growth,Inflation,Unemployment,Market_Volatility
2,2020-06-30,Slovakia,11.274699421225407,1305.5584923583883,4.712540731125927,6.74240978780446,8.766276093651724,13.174671979845622,1.7246350804250374,0.5,2.1402251865769366,1.6003074385851985,7.929743674583629,20.556202730556063
2,2020-09-30,Slovakia,11.42712797299421,1181.9092159499714,3.27146708701185,5.8836834890274,8.436955843609239,10.696053477859413,2.0257403224593675,0.0,2.2560617202383733,1.4247095602078226,5.870990911266681,22.343022578873622
2,2020-12-31,Slovakia,11.22654633087437,562.6711220039883,4.311710878298054,5.596147421300973,5.8262599953566285,5.365097314171874,1.5494038501336043,0.0,2.614545985764921,1.2059228856045705,7.450406507634796,17.17004147175528
2,2021-03-31,Slovakia,12.860851003611744,1433.4285141617534,5.583103611235327,6.237611361850187,5.933631229729177,14.353889804387967,2.1824431474221706,0.0,2.125570864848717,1.5383881923201341,6.857407407801682,19.41911571188429
2,2021-06-30,Slovakia,11.115213475227796,1294.1210958974234,6.481068015331774,4.754835208946092,6.553783851169151,10.022341083550511,1.8870712098982998,0.0,2.015415748136994,1.5585766063175586,7.221592923598416,19.247527020802195
2,2021-09-30,Slovakia,11.614429971835511,1060.664801068794,3.9330156544758808,5.540561394826424,9.93987601631851,7.4529146158004504,1.8303525988220193,2.5,2.269318843535651,1.1909586104846435,7.432126654793385,22.48310508281388
2,2021-12-31,Slovakia,12.922346960995501,1477.4519993558729,6.453081038435744,6.301008167380642,8.504456066820683,9.45365029842949,1.6182720041808516,0.0,1.5628775623564084,1.7746746271256115,6.879010809843796,21.980381453872216
2,2022-03-31,Slovakia,11.992314659001927,1416.3857063724488,5.269498268301442,4.947560441458098,6.699983187353784,11.293341392639947,2.8344641942162925,1.0,2.011239289371688,1.1715179171866879,6.637675233279443,21.844820263721566
2,2022-06-30,Slovakia,11.389064516906723,696.0687950286435,3.4126262799851657,7.759131523218319,8.51875283365576,12.751821709227215,2.4725783706071156,0.0,1.7615165606287622,1.2782625670718843,5.956613836854816,20.962893072352912
2,2022-09-30,Slovakia,12.872400269135667,1194.268841360733,5.069376086577423,6.3913793574411075,6.187394631425364,14.928848501266458,1.4592971699922372,0.0,2.2207963154472687,1.493336806104031,7.138681948330748,20.246771375391827
2,2022-12-31,Slovakia,12.859631620162617,1028.0898026031996,3.3917640693895623,6.271498519907799,5.984276287149952,5.4205779545340125,2.011828942867738,0.0,1.7697578474579203,1.3528894860991612,7.2047223164905,15.962784410216464
2,2023-03-31,Slovakia,11.331721358180625,750.6544029396879,4.8883724909723005,6.203638334072654,9.081672517006613,9.98797969485059,0.9883713722024212,0.5,1.8043572715615162,1.4347534483187525,7.0569925857536155,19.402919502368988
2,2023-06-30,Slovakia,11.067743654659733,1326.518348912237,3.075725841233673,6.086884757874233,8.675370542427272,14.213152245283528,2.4733984133771645,0.0,1.5515637241559843,1.6604372920264092,7.476928363305665,19.547183722759154
2,2023-09-30,Slovakia,11.983223471531751,1348.499915682062,4.897158940619251,7.462840487868384,4.8589564141316925,7.792731127885281,2.2829959669689233,0.0,2.018716670382553,1.689014359080145,6.598585400361972,18.838584937805862
2,2023-12-31,Slovakia,12.736919624486589,1156.4636479682458,4.043177005258797,5.361283753996242,8.962570386069528,7.9876588128019845,2.2864953115393645,0.0,2.079681343923008,1.8714560448171897,7.306031390522187,21.300056036818976
2,2024-03-31,Slovakia,11.24645661194965,1349.8301353932916,6.4418108490779815,5.923931256724604,10.95476020486181,5.072963797412056,2.510203810879039,0.0,2.267963775021437,1.6889706487565324,7.419921166179819,23.090184743279412
2,2024-06-30,Slovakia,11.160768328663941,1203.706691052164,6.931881018688495,5.482743849048828,8.183378379291026,10.55722467300886,2.176381862452143,0.0,1.7889209897584861,1.4299254125742646,8.059817925086907,21.438543615107587
2,2024-09-30,Slovakia,12.120367930912058,581.8624890482121,6.539488210529395,5.540018070266813,6.638254150345741,11.427950742423501,2.2068951491235107,0.5,2.3831737395535537,1.395055887807407,6.396591978967541,19.85503947899395
2,2024-12-31,Slovakia,12.804981321383012,1340.9234925181777,3.5119708712376725,5.795806183540007,5.776561032073433,12.265058914683667,1.3834471605860994,0.5,1.570730767789643,1.5755593918044195,7.161477599091037,20.236081199911112
3,2019-03-31,Lithuania,12.788476901767549,1366.7241103931585,4.447848187213037,5.331554458736382,9.35893441105452,9.841437861280578,2.2601986829195573,1.0,2.2517100840887414,1.7944581661007615,6.853756335992911,21.63300230907282
3,2019-06-30,Lithuania,11.08585979658509,1148.2293315147906,4.328850594728229,6.2216767526141785,7.600641055863198,12.330843112634257,1.4800582114595175,0.0,1.1201566339130025,1.74943232485943,7.271544927643815,20.518681462645294
3,2019-09-30,Lithuania,11.638764195510307,809.708638463276,6.923828834065649,4.805296793064843,9.485694584383008,7.744338590404375,1.4615057083059768,0.0,2.2434001792663025,1.144263473456517,7.382455906653347,19.171579695619602
3,2019-12-31,Lithuania,11.917913468511735,913.8290466629362,5.287125437956414,6.310831152148823,8.379162976067718,14.100302332355048,1.8312120151098021,0.0,2.2959388583805294,1.6335394202309137,7.469291596535195,19.545720956680324
3,2020-03-31,Lithuania,12.92772680234569,1104.5772530178629,6.422035519202631,6.154860467604207,8.770123247875274,14.024152121307294,2.9218521062781795,0.0,1.7281131797991507,1.5903183003618448,8.005992292532394,18.91599451793712
3,2020-06-30,Lithuania,12.430574095268499,841.7838526944279,6.27690963727353,5.42185988083617,7.888849664410136,7.430142346088551,2.375926417614126,0.5,1.685964087169881,1.284265517837898,7.717084743604131,22.34898696307306
3,2020-09-30,Lithuania,11.492826726009437,1354.938385753495,6.968362002437942,6.205242107289313,8.283621254066375,8.570584625040286,1.3409816861006765,0.5,1.4988310808771952,1.7284642033697633,6.151504593944394,23.573063170397543
3,2020-12-31,Lithuania,12.645882882805562,609.0606475322311,6.685524893171875,6.7515325535613995,9.898463762620239,5.52131331859279,1.232784834794474,0.0,2.159673189115383,1.064701684315656,7.255281487991598,19.748225235360678
3,2021-03-31,Lithuania,11.560185309972121,1403.8377333218443,4.6228941538511155,5.930413470567489,6.599184172392572,8.49520684717621,2.087980763922839,0.0,2.453752534404164,1.848619686387576,6.665303397172606,24.38024388757295
3,2021-06-30,Lithuania,11.851659470182353,1057.1803366749295,6.873250707595769,7.010465795957115,8.558831983085861,13.566774762830743,0.30197325270080944,0.0,1.5171839751880658,1.5664349825717259,7.665894597219652,20.324069379857256
3,2021-09-30,Lithuania,12.025161766426375,725.3165513426533,4.452763173343007,5.643616054838857,7.281380673009875,8.388456515045732,1.382177643180249,0.0,1.507699907723621,1.195090039837878,6.084728390717886,17.972468449136493
3,2021-12-31,Lithuania,12.882200001552633,550.3123474971203,3.159433747094219,6.62261598801557,9.656361010807945,7.8274912914188235,2.626764984296641,0.5,1.842890854215867,1.595062259637269,6.193692559411843,19.014856113076426
3,2022-03-31,Lithuania,11.959279426283858,570.8765973309366,3.880116493942384,5.0914444835081945,10.560924595518085,12.63438122383274,2.0609462411179,0.0,1.7835060376491032,1.396114596474064,6.406981563160516,20.3698495368549
3,2022-06-30,Lithuania,12.84116260875292,986.9851597013751,3.685375613313999,7.444078215285142,9.742507805153458,7.1574320031819365,2.802555326827762,0.0,2.036396231512275,1.3153894187922213,6.548910325186415,20.063711738389085
3,2022-09-30,Lithuania,11.064657858892616,1034.0138136394994,4.644365634223887,5.262419975997855,8.367860909148733,6.163343929340348,2.295901817599269,0.0,2.638206831117042,1.0774989701964512,7.533108888027911,20.019453108985992
3,2022-12-31,Lithuania,12.854775552301922,1162.7285643155456,3.69757823902108,5.658108159740662,7.993428370758706,7.280222342941113,2.3665138887858257,0.0,1.718531800517171,1.828485460768863,7.209574271208395,20.32686780776643
3,2023-03-31,Lithuania,11.742069900862734,1435.1098214258727,4.490214097006572,5.465184788150866,7.0830352369653795,9.984953184085436,2.8167255778901215,0.5,1.4130316533679832,1.659377960359876,6.864379848015724,16.615140580032513
3,2023-06-30,Lithuania,12.986049458622404,707.8045687740243,5.403205265952497,5.292402925475034,5.556268816387487,7.912885714192923,2.42521236179263,0.0,2.165413435118823,1.3299832133468983,6.724318005724787,21.080800578887175
3,2023-09-30,Lithuania,11.828420342764971,1136.9708992549668,6.693808755132027,7.712641765605893,4.614663412143338,12.748550338649759,1.3482679882020274,1.5,2.0200090460113205,1.2703426424805833,6.160818887140975,20.765858828582928
3,2023-12-31,Lithuania,11.123007570319583,965.5128580091648,4.360755430794075,7.097606715405669,5.61419223510989,9.404002815008171,2.358386208376675,0.0,2.1878175025281226,1.6202091782966435,7.501188048946496,17.64034253789048
3,2024-03-31,Lithuania,11.998731960695032,1243.0401974698943,5.740922118063542,5.5161567448458655,7.6538453164596785,6.424320171075352,1.0970373398226698,0.0,1.834224192477063,1.4286092705940892,7.154273393759795,19.49152478899382
3,2024-06-30,Lithuania,11.157996657913541,666.5324943478684,6.071869433631971,5.871574518759418,8.340651345116026,5.850276540835907,1.8180494752233878,0.5,1.605698364095,1.56832247512798,5.882110275091179,21.40217497941339
3,2024-09-30,Lithuania,11.532208930756829,883.4491690346827,4.467423347341016,6.509040149320612,8.193597322697084,12.867853693276487,1.6053378558437421,0.0,2.363919706461125,1.5095722873405713,6.690001335648579,20.965722149926613
3,2024-12-31,Lithuania,11.450008254642867,697.3185058602108,5.275666628789743,6.410858119809062,6.45652605540194,9.19307834542415,1.8350964222103738,0.0,1.9390975349193373,1.1202328030630955,5.405081011132201,21.563854651586098
4,2019-03-31,Austria,13.071262863071798,652.317442760993,6.358454283652597,6.536218397807725,9.359009859689815,10.469192317224717,1.8694930916706256,0.5,2.183733784457877,1.368509390943985,7.323229858378784,18.916418968651424
4,2019-06-30,Austria,12.270280563451644,545.3197628761553,3.9143362087580384,5.366145311065424,8.892766151988367,8.923950421381994,1.7265161457658391,0.0,1.8290054373571951,1.566977985819032,5.0148451740248525,20.644954562992886
4,2019-09-30,Austria,12.681849131585754,762.2726514546823,3.2224313524629395,6.402665618608786,10.757842472800036,14.768945526348531,1.619945405904556,0.0,2.2905193609013947,1.5671751844235176,5.5292450038472,22.539781676593044
4,2019-12-31,Austria,11.585760892929347,842.7765375038628,6.720755091171634,5.048225333018451,7.864737547293845,5.572728917093471,2.017913215769127,0.0,1.4640513968976137,1.0535940205326613,6.171901964430399,22.620520153580717
4,2020-03-31,Austria,11.428442343169687,1156.041365677252,4.531753285986028,5.077824312730061,7.96442834808348,13.608186469625075,2.5568763786789237,0.0,2.1750805239428423,0.8951709886733414,6.223333789293918,19.429999120675625
4,2020-06-30,Austria,11.076098014658385,801.0447901840458,4.2797412790430265,4.600026074688033,5.252880600787146,7.722439419668197,1.3030259644319104,0.0,2.333232238455952,1.730085064954888,7.291206248042316,20.91325521130088
4,2020-09-30,Austria,11.12994527294423,1448.6282273466836,3.5419079226493198,5.718655990176607,6.737522554336056,12.41025666276866,1.3890636328913415,0.0,1.525983197013611,1.677590322568459,7.190439352012587,22.294131873127505
4,2020-12-31,Austria,11.481750224115233,1456.4670049448157,3.975742919657795,6.366842816926777,5.87519565880832,9.201511066267306,2.0128271048678843,0.0,2.5543571744007423,1.5678115835875244,6.075612991469231,17.809841763959405
4,2021-03-31,Austria,12.493505973849118,811.5178056412283,5.288354228798511,6.859594911036332,8.25254071562882,5.633866930561333,1.9180497587563445,0.0,1.988038821762343,1.220431734070214,8.554677390374867,20.33137520577742
4,2021-06-30,Austria,12.54675588768382,999.7206703962387,5.172589273390878,4.186004623382328,8.08191698374185,14.878438160448118,2.4799543249487006,0.5,1.8529140515511728,1.2137491104021643,6.591987932185626,18.373394724179537
4,2021-09-30,Austria,11.495872419831342,1073.3906448295506,3.2356500247504245,6.493736266067139,8.545625132393907,12.805828344540632,1.6379156336863936,0.0,1.8192563345474333,1.6866360257320339,7.138868054232697,22.546547070881907
4,2021-12-31,Austria,12.322793259933954,690.2008123183294,6.024274090413549,5.623859381292062,7.678557653644194,12.537009812730478,0.9305567381140267,0.0,1.9846416841683396,1.7292338587458087,6.88977168592699,20.955258292053127
4,2022-03-31,Austria,12.0910787546523,1126.7477732579546,5.793539330123799,6.252950240852832,8.311014802240221,14.651607796380905,1.7295465925762734,0.0,2.038121691841648,1.152984732744179,6.979388951537371,24.2212957864759
4,2022-06-30,Austria,11.692168917912412,619.0965039741046,4.950021265980183,3.0574871372014827,10.276241435201339,9.823263498925009,2.6283548260718583,0.0,2.252523846336525,1.5792564812523397,6.557635769017797,20.121374428018168
4,2022-09-30,Austria,13.19629025372009,1377.613353147833,3.1725085651600353,6.547239441024306,8.72971594501912,5.25968821741084,2.0048718138007295,1.5,2.2010304054929106,1.4465673637365835,6.988989092717963,20.761214885384895
4,2022-12-31,Austria,12.044513369400528,1303.001510920089,3.1754765105637723,6.365047069503837,9.161446043328374,8.400330689803678,2.0744923598100327,0.0,2.081020564507618,1.5805532170011725,6.957997781640576,20.343035302915737
4,2023-03-31,Austria,12.227131581183425,1053.0027752297015,6.003554414607597,5.133870863779652,7.932469620371956,5.675425890466277,1.6533701112437746,1.5,1.3716190713037928,1.8386623436135168,5.740273993797452,19.898311544122127
4,2023-06-30,Austria,11.705563820315652,1457.490368181774,3.4898850282783056,6.488602753727104,7.7170382168900735,13.624058268079057,2.8092392656905973,0.0,2.0522964050280357,1.6134413845636613,7.127269938328515,21.802484971869184
4,2023-09-30,Austria,12.084081350036895,679.3412370015426,5.501233325712457,5.836037891955719,6.331305859467245,11.106187859150118,3.0457148021517657,1.0,2.032325461461589,1.4725887186299138,5.966516655879728,19.744749687975595
4,2023-12-31,Austria,11.32232808186062,1372.1789072483311,3.1107431046106933,4.945960298130943,10.644423535688354,10.448321453135765,2.0134486712743107,0.0,2.0453868211559834,1.7384512006110253,8.476977196135469,20.44059316597332
4,2024-03-31,Austria,11.363583983901378,520.7897364472362,3.9267301857098023,6.00043982427888,7.740678125149822,5.653938241976841,2.372684654641953,1.5,1.8258853099177723,1.5639685422144112,7.45903884399103,20.41416227203431
4,2024-06-30,Austria,11.288542276422605,839.9131708517193,5.50341081238196,5.914994363287109,6.2968767604445866,10.165235678555357,2.6335056690529752,0.5,1.8220127312270904,1.6234531233724385,7.69133741794535,18.98467059386837
4,2024-09-30,Austria,11.206557704315939,789.4424462921859,6.606681635425468,5.481122294986305,8.377391786951051,8.421174693159898,2.2023183458660807,0.0,1.8664652201046672,1.555914696563935,7.110998424643216,21.20471340063646
4,2024-12-31,Austria,11.437233727251934,1106.2521295330625,6.918986864071979,5.036662538185026,8.228899064257046,5.928841619528074,2.2001577253240203,0.5,2.4670845880591497,1.6418493987731977,6.128260833493888,22.274260597467983
5,2019-03-31,Italy,12.401921297582883,801.0944241002023,6.2691028697144,6.537375792865598,10.935207325491405,8.22854716197677,1.4486267146480065,0.0,1.2746962031006932,1.6896364277254445,6.087650689673529,19.661409232987207
5,2019-06-30,Italy,11.22833876850957,1480.8332864804488,6.98184125365472,8.093548276371445,8.63549720598848,8.786275787699386,1.6713008359738262,0.0,2.43382875246297,1.2488598246088483,6.1287172148124585,21.722551504170944
5,2019-09-30,Italy,13.15466576109495,597.4488417582768,6.682772501011899,4.122294404725866,4.986030467391779,5.501103275280027,2.118289995842168,1.5,1.9372554091416823,1.270043820235843,6.814514684703824,20.131432934551952
5,2019-12-31,Italy,11.14117693516342,1438.9621550627937,6.721193958416647,5.701367318568904,9.882404839655292,8.865204658741312,1.871238808960934,0.5,2.2196223525615375,1.5307947218259763,6.242490733112957,19.62748924653361
5,2020-03-31,Italy,12.819197359324711,1138.3808066917945,4.049332198878771,5.820696726996432,6.920233933378807,8.41214829139137,1.1234583084543477,0.0,2.2999604799407654,1.4691225764954907,7.795165726074029,15.973995036466654
5,2020-06-30,Italy,11.62308909972027,635.9222019672294,3.0501100572159077,5.422716646967791,9.466626171572678,11.077180190476968,0.8538818538899486,1.0,2.276617230525375,1.5789716736987427,9.188020565790772,18.16933893481006
5,2020-09-30,Italy,12.834725401481235,1280.293342115222,3.4686336087895953,5.97348655375037,10.783915342306374,7.6502577920646235,1.979012164335717,1.0,1.3973545927620352,1.690379575091179,6.256605007915105,21.18306406783793
5,2020-12-31,Italy,12.594677819663582,1051.7056422396313,3.6350076543518877,6.930353104222069,10.02798823960599,6.457680981635448,1.8516023922590175,0.0,1.2744629253555007,2.185787051372806,6.764057580987659,21.394476231009538
5,2021-03-31,Italy,12.767407038895183,616.5126200803302,4.7207428711198185,6.58856457834637,9.670525868620015,6.181893987920322,2.8978105024234133,0.5,1.8674827890966799,1.411797871435479,6.537261125102079,22.61827698491217
5,2021-06-30,Italy,11.596871078556607,1387.6167156820698,4.394547467063873,6.803986804152309,9.048809129093325,8.802156837573602,1.8083201695979247,0.0,2.8148267914196716,1.4172673016690265,6.127933152484752,16.848715137559623
5,2021-09-30,Italy,11.229061827299715,1389.4641893171604,3.317773172178454,6.3637471984510805,7.61796364972745,13.663262359412888,2.6474270286323307,0.0,2.0826220524284844,1.2337022856920725,7.038567632933057,20.466760931820396
5,2021-12-31,Italy,11.257579703911878,1160.3122352363318,6.391219350825523,5.646979660724917,6.202001953480617,10.620127812704679,3.0563592972987177,1.0,1.8130242524971107,1.2410291756488219,6.510119801168823,20.156096456034884
5,2022-03-31,Italy,11.66614249251391,1141.5062788092098,4.546193796521244,3.3680391302617227,8.490495386249428,5.883211636530524,1.3911130805800371,2.5,1.8907164394024276,1.7297403270450604,5.9779546726971144,16.04312970340887
5,2022-06-30,Italy,12.47100488838463,750.5642022285929,5.884249635961117,4.74230763033755,8.559276663836247,10.383986279920865,1.807147064575574,0.0,1.5788407868800247,1.3847645946003468,7.3125672073290415,21.387666997332417
5,2022-09-30,Italy,11.470489454870323,1085.6945073048296,3.160437082384634,6.122548747495712,6.911182391011102,12.379248909873931,2.137196460532217,0.0,2.616185408726221,1.3760100915977724,7.607786252599113,20.559405213541893
5,2022-12-31,Italy,11.126960239030023,671.5422089313986,4.762417497689413,8.241361533644215,7.423781241912945,9.023003381950012,3.3568060442719863,0.5,0.9543813454262725,1.8697042250469245,5.854652732974664,20.455363323056414
5,2023-03-31,Italy,13.156671058914197,700.8196194690166,5.342655141252665,5.604671678143169,7.966765347171667,12.638507164817383,1.5256256297176558,1.0,2.2833793621154204,1.7554295499947852,7.011797011286521,20.939681601100666
5,2023-06-30,Italy,11.533152283127356,884.657350993184,4.924561981124139,5.496153061033071,6.363550507161464,6.876368194502468,1.9726181691981752,0.0,2.9205610185836584,0.8472869270421869,6.921277343454742,23.537972136444395
5,2023-09-30,Italy,11.697162837591662,1197.3062874373868,5.170735770175428,4.6615872700582806,8.257884710695755,11.563169551855083,1.582513392996181,2.5,2.4032122360929944,1.409005314125015,6.4553818997547445,23.568923184041946
5,2023-12-31,Italy,11.729788401521734,1133.7819770954466,6.907885091419097,6.294324912603661,7.158917017064635,6.327235030558032,1.688772773414699,0.0,1.7667769464857093,1.5137492247985678,5.572369898270902,17.44404659426678
5,2024-03-31,Italy,12.073788801166835,1187.1013015393385,5.69431290897574,8.282771005276086,6.488128507854504,6.285376939332914,1.8059219543371883,0.0,3.091184150051431,1.8887139077282376,7.453768671427534,20.147665333842436
5,2024-06-30,Italy,11.83323171652744,768.1858507421073,3.678382504238653,6.66293857342814,9.281039560344439,14.173040165359247,1.656901381415466,0.0,1.8902172278638685,1.793227026705781,4.804131358048158,19.541563868668142
5,2024-09-30,Italy,12.503127595162455,1216.9414318233148,4.1332109095826945,6.659073681071023,7.195149394071848,5.289252572566267,1.7567636812756662,0.0,1.8597108146766288,1.331430219956549,6.081837697229344,19.636712426653368
5,2024-12-31,Italy,12.635815291025354,1176.514596001587,5.411800033046466,8.877113063292134,5.371589467484908,13.14569176135979,1.8432981389041736,0.0,1.912257594604734,1.7499845694219491,5.30375090697925,18.296282195557076
6,2019-03-31,Italy,12.123349474958932,855.6643759757515,6.075248147459944,5.385656808264751,6.5609289081801005,14.435900168810893,2.166955469313452,1.5,1.2746962031006932,1.6896364277254445,6.087650689673529,19.661409232987207
6,2019-06-30,Italy,11.696887233385167,1432.2576687842766,6.583825531890477,4.97768350137112,8.788458615623117,8.336996126023585,2.8008890326096623,0.0,2.43382875246297,1.2488598246088483,6.1287172148124585,21.722551504170944
6,2019-09-30,Italy,11.248286376049453,573.7577723350448,3.11672966284814,4.840756478020026,9.230458229766608,11.564440837770409,2.0175658831065846,0.0,1.9372554091416823,1.270043820235843,6.814514684703824,20.131432934551952
6,2019-12-31,Italy,13.16615903640819,866.1699725150843,3.564079118534898,3.3400735963922434,9.0344577967875,10.02265925776019,1.6303687370950017,1.5,2.2196223525615375,1.5307947218259763,6.242490733112957,19.62748924653361
6,2020-03-31,Italy,12.132910770006983,1173.3105703461551,5.232358620359222,5.512659029007935,6.402044015336353,12.487547377928703,1.8933304130732702,0.0,2.2999604799407654,1.4691225764954907,7.795165726074029,15.973995036466654
6,2020-06-30,Italy,12.08122141441932,696.3240500887797,3.5521054713809197,6.410190851104754,6.023271401827169,9.500224800651024,2.3554312938631567,1.5,2.276617230525375,1.5789716736987427,9.188020565790772,18.16933893481006
